Unnamed: 0,tokens_stemmed,bobot_nilai_total,label,Prediksi_Naive_Bayes,Prediksi_Logistic_Regression
754,"['ki', 'jatim', 'dorong', 'isu', 'transparansi', 'bahas', 'debat', 'pilih', 'kepala', 'daerah', 'serentak']",7,positif,positif,positif
755,"['polresta', 'banyuwangi', 'gelar', 'cek', 'kendara', 'motor', 'dinas', 'pasti', 'kesiap', 'aman', 'pilih', 'kepala', 'daerah', 'banyuwangi', 'jelang', 'laksana', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'tim', 'logistik', 'polda', 'jatim', 'damping', 'kapolresta', 'banyuwangi', 'kombes', 'pol', 'rama', 'samtama', 'putra', 'sik', 'msi', 'mh']",-5,negatif,positif,negatif
756,"['pesan', 'aman', 'tertib', 'masyarakat', 'salah', 'anggota', 'kpu', 'provinsi', 'jawa', 'timur', 'pilih', 'kepala', 'daerah', 'aman', 'damai', 'divisihumaspolri']",-8,negatif,negatif,negatif
757,"['kampanye', 'pilih', 'kepala', 'daerah', 'masuk', 'bawaslu', 'jatim', 'terima', 'lapor', 'langgar', 'berita', 'lengkap', 'klik', 'link', 'bio', 'sumber', 'media', 'kolaborasi', 'indonesia']",-3,negatif,negatif,negatif
758,"['rawan', 'koperasi', 'blitar', 'deklarasi', 'dukung', 'rijantobeky', 'orang', 'mengatasnamakan', 'rawan', 'koperasi', 'kabupaten', 'blitar', 'dukung', 'pasang', 'rijantobeky', 'pilih', 'kepala', 'daerah', 'via', 'beritajatimcom']",-3,negatif,negatif,negatif
759,"['anggota', 'kpu', 'jatim', 'miftahur', 'rozaq', 'gelar', 'rapat', 'koordinasi', 'kati', 'usaha', 'cetak', 'sedia', 'surat', 'suara', 'kpu', 'kabupaten', 'kota', 'kait', 'jadwal', 'cetak', 'surat', 'suara', 'pilih', 'kepala', 'daerah', 'serentak']",0,netral,negatif,netral
760,"['komisi', 'pilih', 'provinsi', 'jawa', 'timur', 'kpu', 'jatim', 'hadir', 'rapat', 'koordinasi', 'rapat', 'koordinasi', 'aman', 'awal', 'surat', 'suara', 'pilih', 'kepala', 'daerah', 'serentak', 'gelar', 'polda', 'jatim']",2,positif,positif,positif
761,"['ayo', 'cari', 'pasang', 'calon', 'kepala', 'daerah', 'berkontestasi', 'provinsi', 'kabupatenkota', 'sejawa', 'timur', 'pilih', 'kepala', 'daerah', 'serentak', 'daftar', 'lengkap', 'teman', 'pilih', 'cek', 'scan', 'barcode', 'postingan', 'iya']",-3,negatif,positif,positif
762,"['polres', 'gresik', 'ketat', 'aman', 'produksi', 'surat', 'suara', 'jelang', 'pilih', 'kepala', 'daerah', 'gresik', 'jelang', 'pilih', 'kepala', 'daerah', 'serentak', 'polres', 'gresik', 'tingkat', 'aman', 'via', 'beritajatimcom']",4,positif,positif,positif
763,"['tekan', 'koordinasi', 'kompak', 'kunci', 'tahap', 'pilih', 'kepala', 'daerah', 'serentak', 'laksana']",3,positif,positif,positif
764,"['tindak', 'bina', 'apel', 'suprapto', 'jajar', 'kpu', 'jatim', 'jaga', 'kompak', 'koordinasi', 'padat', 'tahap', 'pilih', 'kepala', 'daerah', 'serentak']",1,positif,positif,positif
765,"['insan', 'partisipasi', 'masyarakat', 'pilih', 'kepala', 'daerah', 'serentak', 'tentu', 'nasib', 'jawa', 'timur', 'kabupaten', 'pamekasan']",1,positif,positif,positif
766,"['komisi', 'pilih', 'provinsi', 'jawa', 'timur', 'kpu', 'jatim', 'gelar', 'sosialisasi', 'didik', 'pilih', 'pilih', 'kepala', 'daerah', 'serentak', 'serikat', 'rawan', 'demokrasi', 'kabupaten', 'pamekasan']",-3,negatif,positif,negatif
767,"['komisi', 'informasi', 'jatim', 'dorong', 'isu', 'transparansi', 'masuk', 'materi', 'debat', 'pilih', 'kepala', 'daerah', 'tahap', 'laksana', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'serentak', 'jawa', 'timur', 'jalan', 'via', 'beritajatimcom']",0,netral,positif,positif
768,"['jadwal', 'lengkap', 'debat', 'pilih', 'kepala', 'daerah', 'jakarta', 'jabar', 'jatim']",3,positif,positif,positif
769,"['komisi', 'informasi', 'jatim', 'dorong', 'isu', 'transparansi', 'masuk', 'materi', 'debat', 'pilih', 'kepala', 'daerah']",1,positif,positif,netral
770,"['komisi', 'informasi', 'jatim', 'dorong', 'isu', 'transparansi', 'masuk', 'materi', 'debat', 'pilih', 'kepala', 'daerah']",1,positif,positif,netral
771,"['kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'serentak', 'jatim', 'surabaya', 'datang', 'rombong', 'sambut', 'komisioner', 'kpu', 'surabaya']",0,netral,positif,netral
772,"['elektabilitas', 'khofifah', 'hasil', 'survei', 'pilih', 'kepala', 'daerah', 'jatim', 'peluang', 'risma', 'luluk', 'saing', 'tahana', 'tribunkaltim']",1,positif,negatif,negatif
773,"['warga', 'surabaya', 'menang', 'beliau', 'pilih', 'kepala', 'daerah', 'jatim']",-3,negatif,negatif,negatif
774,"['aparat', 'polisi', 'kabupaten', 'pamekasan', 'jawa', 'timur', 'ketat', 'aman', 'lokasi', 'rawan', 'teror', 'jelang', 'laksana', 'pilih', 'kepala', 'daerah', 'serentak']",-12,negatif,negatif,negatif
775,"['masyarakat', 'surabaya', 'menang', 'pasang', 'khofifahemil', 'pilih', 'kepala', 'daerah', 'jatim']",1,positif,negatif,positif
776,"['bu', 'khofifah', 'menang', 'pilih', 'kepala', 'daerah', 'jatim']",-3,negatif,negatif,negatif
777,"['anggota', 'badan', 'awas', 'pilih', 'bawaslu', 'ri', 'totok', 'hariyono', 'awas', 'pilih', 'panwaslu', 'pilih', 'kepala', 'daerah', 'sombong', 'tegak', 'atur']",-13,negatif,negatif,negatif
778,"['cagub', 'jatim', 'nomor', 'urut', 'khofifah', 'rawan', 'daerah', 'turun', 'ajak', 'masyarakat', 'hak', 'pilih', 'pilih', 'kepala', 'daerah', 'serentak']",-7,negatif,negatif,negatif
779,"['komisioner', 'divisi', 'sosialisasi', 'didik', 'pilih', 'partisipasi', 'masyarakat', 'sdm', 'komisi', 'pilih', 'kpu', 'kota', 'malang', 'jawa', 'timur', 'fitria', 'yuliani', 'enam', 'tema', 'serta', 'laksana', 'debat', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah']",-3,negatif,negatif,negatif
780,"['komisi', 'pilih', 'kpu', 'kota', 'malang', 'jawa', 'timur', 'rapat', 'kampanye', 'akbar', 'pasang', 'calon', 'wali', 'kota', 'wakil', 'wali', 'kota', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'maksimal', 'wib']",-3,negatif,negatif,negatif
781,"['kapolda', 'jatim', 'lepas', 'berangkat', 'bakti', 'sosial', 'meru', 'overland', 'rangka', 'cooling', 'system', 'pilih', 'kepala', 'daerah', 'laksana', 'lapang', 'mapolda', 'jatim', 'minggu', 'oktober']",3,positif,positif,positif
782,"['civitas', 'akademika', 'iainu', 'tuban', 'ajak', 'mahasiswa', 'peran', 'aktif', 'pilih', 'kepala', 'daerah']",-2,negatif,negatif,negatif
783,"['unik', 'tarik', 'pilih', 'kepala', 'daerah', 'jatim', 'calon', 'gubernur', 'tarung', 'perempuan', 'dominasi', 'srikandi', 'pilih', 'kepala', 'daerah', 'jatim', 'layak', 'catat', 'muri']",-4,negatif,negatif,negatif
784,"['sabtu', 'oktober', 'pps', 'desa', 'kedungguwo', 'tempel', 'umum', 'tetap', 'hasil', 'seleksi', 'calon', 'anggota', 'kpps', 'pilih', 'kepala', 'daerah', 'kpujatim', 'kpumagetan', 'sukomoropp']",2,positif,positif,positif
785,"['teman', 'pilih', 'rangkai', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'serentak', 'pantau', 'website', 'media', 'sosial', 'resmi', 'kpu', 'jatim', 'lupa', 'like', 'komen', 'share', 'iya']",1,positif,positif,positif
786,"['pilih', 'kepala', 'daerah', 'serentak', 'momen', 'harga', 'menit', 'tentu', 'nasib', 'kota', 'mojokerto']",0,netral,positif,netral
787,"['anggota', 'kpu', 'jatim', 'eka', 'wisnu', 'wardhana', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'serentak', 'salah', 'sarana', 'sosialisasi', 'pilih', 'sedia', 'hak', 'pilih', 'november']",-5,negatif,negatif,negatif
788,"['komisi', 'pilih', 'provinsi', 'jawa', 'timur', 'kpu', 'jatim', 'hadir', 'serah', 'terima', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'serentak', 'kpu', 'kabupaten', 'mojokerto', 'kpu', 'kota', 'mojokerto']",1,positif,positif,positif
789,"['kpu', 'jatim', 'rutin', 'gelar', 'media', 'gathering', 'minggu', 'update', 'kait', 'pilih', 'kepala', 'daerah', 'serentak', 'teman', 'pilih', 'jalan', 'sarasehan', 'ayo', 'simak', 'postingan']",4,positif,positif,positif
790,"['salam', 'peran', 'media', 'upaya', 'menyebarluaskan', 'informasi', 'kait', 'tahap', 'pilih', 'kepala', 'daerah', 'serentak', 'kpu', 'jatim', 'salam', 'buka', 'media', 'tahap', 'pilih', 'kepala', 'daerah', 'jalan']",-4,negatif,positif,negatif
791,"['upacara', 'terima', 'kirab', 'pataka', 'jer', 'basuki', 'mawa', 'beya', 'sigap', 'pilih', 'kepala', 'daerah', 'damai', 'jatim', 'kpuri', 'kpujatim']",-2,negatif,negatif,negatif
792,"['kpu', 'kota', 'probolinggo', 'terima', 'logistik', 'bilik', 'suara', 'pilih', 'kepala', 'daerah', 'probolinggo', 'komisi', 'pilih', 'kpu', 'kota', 'probolinggo', 'terima', 'logistik', 'bilik', 'via', 'beritajatimcom']",-4,negatif,negatif,negatif
793,"['kpu', 'jatim', 'pasti', 'stok', 'distribusi', 'logistik', 'pilih', 'kepala', 'daerah', 'aman']",1,positif,positif,positif
794,"['tantang', 'kpu', 'jatim', 'jaga', 'partisipasi', 'pilih', 'pilih', 'kepala', 'daerah', 'nur', 'salam', 'komisioner', 'kpu', 'jawa', 'timur', 'divisi', 'sosialisasi', 'didik', 'pilih', 'partisipasi', 'masyarakat', 'via', 'beritajatimcom']",-5,negatif,negatif,negatif
795,"['pasang', 'calon', 'wali', 'kota', 'wakil', 'wali', 'kota', 'batu', 'firhando', 'gumelarrudi', 'bangun', 'museum', 'wisata', 'budaya', 'sejarah', 'salah', 'program', 'unggul', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah']",-6,negatif,negatif,negatif
796,"['kepala', 'disdikprov', 'jatim', 'guru', 'jombang', 'netral', 'pilih', 'kepala', 'daerah']",1,positif,positif,negatif
797,"['sirekap', 'pakai', 'pilih', 'kepala', 'daerah', 'mojokerto', 'kpu']",-2,negatif,negatif,negatif
798,"['komisi', 'pilih', 'kpu', 'kabupaten', 'situbondo', 'jawa', 'timur', 'fasilitas', 'alat', 'aga', 'kampanye', 'bahan', 'kampanye', 'apkbk', 'pasang', 'calon', 'paslon', 'bupati', 'wakil', 'bupati', 'situbondo', 'kampanye', 'pilih', 'kepala', 'daerah', 'serentak']",10,positif,positif,positif
799,"['sarasehan', 'polda', 'jatim', 'media', 'bangun', 'sinergitas', 'pilih', 'kepala', 'daerah']",-2,negatif,positif,negatif
800,"['jatim', 'resik', 'jatim', 'wayahe', 'resik', 'tri', 'rismaharini', 'zahrul', 'azhar', 'asumta', 'kenal', 'sapa', 'gus', 'hans', 'resmi', 'usung', 'slogan', 'resik', 'resik', 'jatim', 'pilih', 'kepala', 'daerah', 'jatim']",1,positif,negatif,negatif
801,"['awas', 'logistik', 'pilih', 'kepala', 'daerah', 'bawaslu', 'kota', 'mojokerto']",-2,negatif,negatif,negatif
802,"['guru', 'silat', 'tuban', 'temu', 'jelang', 'pilih', 'kepala', 'daerah']",6,positif,positif,positif
803,"['komisi', 'pilih', 'kabupaten', 'bondowoso', 'jawa', 'timur', 'jadwal', 'kali', 'giat', 'debat', 'antarpasangan', 'calon', 'bupati', 'calon', 'wakil', 'bupati', 'bondowoso', 'tahap', 'kampanye', 'pilih', 'kepala', 'daerah']",5,positif,positif,positif
804,"['komisi', 'pilih', 'kpu', 'kabupaten', 'banyuwangi', 'jawa', 'timur', 'tetap', 'jadwal', 'debat', 'antarpasangan', 'calon', 'bupati', 'calon', 'wakil', 'bupati', 'banyuwangi', 'tahap', 'kampanye', 'pilih', 'kepala', 'daerah']",8,positif,positif,positif
805,"['soliditas', 'nanik', 'selenggara', 'pilih', 'kepala', 'daerah', 'lancar', 'nanik', 'dukung', 'penuh', 'sekretariat', 'badan', 'adhoc', 'tahap', 'pilih', 'kepala', 'daerah', 'serentak']",5,positif,positif,positif
806,"['sekretaris', 'kpu', 'jatim', 'nanik', 'karsini', 'tekan', 'soliditas', 'kompak', 'koordinasi', 'ketua', 'anggota', 'panitia', 'pilih', 'camat', 'ppk', 'sekretariat', 'kunci', 'sukses', 'selenggara', 'pilih', 'kepala', 'daerah', 'serentak']",7,positif,positif,positif
807,"['roh', 'giat', 'sosialisasi', 'didik', 'pilih', 'ada', 'informasi', 'paham', 'kait', 'milu', 'demokrasi', 'pilih', 'kepala', 'daerah', 'serentak', 'generasi', 'z', 'pasal', 'generasi', 'z']",-6,negatif,negatif,negatif
808,"['hadir', 'upacara', 'berangkat', 'kirab', 'pataka', 'jer', 'basuki', 'mawa', 'beya', 'wakapolres', 'trenggalek', 'semangat', 'wujud', 'pilih', 'kepala', 'daerah', 'damai', 'upacara', 'terima', 'pembrangkatan', 'kirab', 'pataka', 'jer', 'basuki', 'mawa', 'beya', 'sigap', 'pilih', 'kepala', 'daerah', 'damai', 'jawa', 'timur', 'kip', 'jbmb', 'sipadam', 'jatim']",-7,negatif,negatif,negatif
809,"['kirim', 'logistik', 'pilih', 'kepala', 'daerah', 'jember', 'tahap', 'lambat', 'ketua', 'kpu']",1,positif,positif,positif
810,"['silaturahmi', 'ketua', 'cabang', 'pagar', 'nusa', 'tuban', 'ps', 'kanit', 'binmas', 'polsek', 'senori', 'polres', 'tuban', 'polda', 'jatim', 'titip', 'pesan', 'pilih', 'kepala', 'daerah', 'aman', 'damai', 'divhumaspolri', 'polrestuban', 'polseksenori', 'bidhumasjatim']",-3,negatif,negatif,negatif
811,"['angka', 'persen', 'kian', 'dorong', 'percaya', 'menang', 'putar', 'pilih', 'kepala', 'daerah', 'jatim']",1,positif,positif,negatif
812,"['heni', 'cermat', 'laksana', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'warga', 'bina', 'daftar', 'pilih', 'pilih', 'kepala', 'daerah', 'provinsi', 'jatim']",-10,negatif,negatif,negatif
813,"['teman', 'pilih', 'rangkai', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'serentak', 'pantau', 'website', 'media', 'sosial', 'resmi', 'kpu', 'jatim', 'lupa', 'like', 'komen', 'share', 'iya']",1,positif,positif,positif
814,"['anggota', 'kpu', 'jatim', 'eka', 'wisnu', 'wardana', 'kirab', 'maskot', 'gelar', 'tuju', 'sosialisasi', 'pilih', 'kepala', 'daerah', 'serentak', 'ajang', 'satu', 'kenal', 'ragam', 'budaya']",-2,negatif,negatif,negatif
815,"['komisi', 'pilih', 'provinsi', 'jawa', 'timur', 'kpu', 'jatim', 'hadir', 'serah', 'terima', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'serentak', 'kpu', 'kabupaten', 'jombang', 'kpu', 'kabupaten', 'mojokerto']",2,positif,positif,positif
816,"['kpu', 'jember', 'datang', 'massa', 'buntut', 'salah', 'paslon', 'hadir', 'kampanye', 'damai', 'pilih', 'kepala', 'daerah']",-7,negatif,negatif,negatif
817,"['gresik', 'buffer', 'zone', 'kota', 'jatim', 'daya', 'tarik', 'politis', 'pimpin', 'wilayah', 'juluk', 'kota', 'pudak', 'ironi', 'pilih', 'kepala', 'daerah', 'kabupaten', 'gresik', 'hambar']",-5,negatif,negatif,negatif
818,"['pilih', 'kepala', 'daerah', 'jatim', 'pasang', 'luluklukmanul', 'kunjung', 'pondok', 'pesantren', 'ziarah', 'jember']",-2,negatif,negatif,negatif
819,"['kpu', 'bondowoso', 'imbau', 'ppk', 'jaga', 'integritas', 'pilih', 'kepala', 'daerah', 'bondowoso', 'komisi', 'pilih', 'kpu', 'kabupaten', 'bondowoso', 'panitia', 'pilih', 'camat', 'via', 'beritajatimcom']",-1,negatif,negatif,negatif
820,"['fenomena', 'kotak', 'kosong', 'pilih', 'kepala', 'daerah', 'jatim']",-9,negatif,negatif,negatif
821,"['kali', 'cagub', 'pilih', 'kepala', 'daerah', 'jatim', 'perempuan']",-2,negatif,negatif,negatif
822,"['pilih', 'kepala', 'daerah', 'serentak', 'calon', 'partai', 'pdip', 'menang', 'sumut', 'lampung', 'dki', 'jabar', 'jateng', 'jatim', 'salah', 'besar', 'pdiperjuangan', 'pelihara', 'buzzer', 'sampah', 'jhonsitorus']",0,netral,negatif,negatif
823,"['kpu', 'magetan', 'goes', 'to', 'campus', 'ajak', 'mahasiswa', 'partisipasi', 'pilih', 'kepala', 'daerah', 'kpu', 'kabupaten', 'magetan', 'ada', 'sosialisasi', 'tatap', 'muka', 'kampus', 'poltekkes', 'kemenkes', 'surabaya', 'jurus', 'via', 'beritajatimcom']",4,positif,negatif,negatif
824,"['gaes', 'kpu', 'jatim', 'logistik', 'pilih', 'kepala', 'daerah', 'tahap', 'laksana', 'persen']",0,netral,positif,netral
825,"['dpw', 'partai', 'adil', 'sejahtera', 'pks', 'jawa', 'timur', 'konsolidasi', 'ribu', 'kader', 'titik', 'wilayah', 'menang', 'khofifah', 'indar', 'parawansa', 'emil', 'elestianto', 'dardak', 'calon', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah']",-2,negatif,negatif,negatif
826,"['upacara', 'terima', 'berangkat', 'pataka', 'jer', 'basuki', 'mawa', 'beya', 'sigap', 'pilih', 'kepala', 'daerah', 'damai', 'jawa', 'timur', 'kip', 'jbmb', 'sipadam', 'jatim', 'rabu', 'oktober']",-6,negatif,negatif,negatif
827,"['tinjau', 'periksa', 'kondisi', 'gudang', 'sesuai', 'standar', 'sisi', 'aman', 'terang', 'aspek', 'dukung', 'aman', 'logistik', 'pilih', 'kepala', 'daerah', 'serentak']",-3,negatif,positif,positif
828,"['anggota', 'komisi', 'pilih', 'provinsi', 'jawa', 'timur', 'kpu', 'jatim', 'miftahur', 'rozaq', 'tinjau', 'gudang', 'logistik', 'kpu', 'kabupaten', 'pamekasan', 'simpan', 'logistik', 'pilih', 'kepala', 'daerah', 'serentak']",-4,negatif,negatif,negatif
829,"['rozaq', 'komunikasi', 'koordinasi', 'sinergi', 'sukses', 'pilih', 'kepala', 'daerah', 'serentak', 'teman', 'pilih', 'jalan', 'sarasehan', 'ayo', 'simak', 'postingan']",3,positif,positif,positif
830,"['rozaq', 'sadar', 'pilar', 'empat', 'demokrasi', 'indonesia', 'pers', 'kpu', 'jatim', 'rozaq', 'buka', 'jurnalis', 'tahap', 'pilih', 'kepala', 'daerah', 'serentak']",2,positif,positif,positif
831,"['tema', 'sinergitas', 'polri', 'media', 'jaga', 'kondusivitas', 'aman', 'tertib', 'masyarakat', 'laksana', 'pilih', 'kepala', 'daerah', 'jawa', 'timur']",-1,negatif,negatif,negatif
832,"['rapat', 'koordinasi', 'ppk', 'pps', 'camat', 'sukomoro', 'kait', 'tetap', 'calon', 'anggota', 'kpps', 'pilih', 'kepala', 'daerah', 'serentak', 'rabu', 'oktober', 'wib', 'pendopo', 'camat', 'sukomoro', 'kpujatim', 'kpumagetan', 'sukomoropp']",1,positif,positif,positif
833,"['kpu', 'gelar', 'sosialisasi', 'pilih', 'kepala', 'daerah', 'serentak', 'universitas', 'bondowoso']",3,positif,positif,positif
834,"['kpu', 'jatim', 'kesiap', 'logistik', 'pilih', 'kepala', 'daerah', 'tahap', 'capai', 'persen']",-1,negatif,negatif,negatif
835,"['hasil', 'survei', 'elektabilitas', 'baru', 'pilih', 'kepala', 'daerah', 'jatim', 'luluk', 'khofifah', 'risma', 'kuat', 'tribunnews']",0,netral,negatif,netral
836,"['pilih', 'kepala', 'daerah', 'jatim', 'hasil', 'survei', 'posisi', 'risma', 'ambil', 'pusing']",-8,negatif,negatif,negatif
837,"['cooling', 'system', 'polda', 'jatim', 'gelar', 'sarasehan', 'media', 'wujud', 'pilih', 'kepala', 'daerah', 'damai']",2,positif,positif,netral
838,"['gin', 'besar', 'lapor', 'dana', 'kampanye', 'paslon', 'pilih', 'kepala', 'daerah', 'mojokerto']",9,positif,positif,positif
839,"['elektabilitas', 'khofifah', 'hasil', 'survei', 'pilih', 'kepala', 'daerah', 'jatim', 'tahana', 'lawan', 'kuat', 'risma', 'luluk', 'tribunkaltim']",-3,negatif,negatif,negatif
840,"['hasil', 'survei', 'baru', 'pilih', 'kepala', 'daerah', 'jatim', 'elektabilitas', 'khofifahemil', 'dardak', 'tinggi', 'basis', 'nu', 'tribunnews']",2,positif,positif,netral
841,"['teman', 'pilih', 'rangkai', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'serentak', 'pantau', 'website', 'media', 'sosial', 'resmi', 'kpu', 'jatim', 'lupa', 'like', 'komen', 'share', 'iya']",1,positif,positif,positif
842,"['wisnu', 'tekan', 'partisipasi', 'masyarakat', 'pilih', 'kepala', 'daerah', 'serentak', 'wisnu', 'putus', 'mungut', 'suara', 'tps', 'dampak', 'nasib', 'daerah']",-4,negatif,negatif,negatif
843,"['anggota', 'kpu', 'jatim', 'eka', 'wisnu', 'wardana', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'serentak', 'tuju', 'tingkat', 'partisipasi', 'masyarakat', 'pilih', 'gubernur', 'wakil', 'gubernur', 'jawa', 'timur', 'walikota', 'wakil', 'walikota', 'pasuruan', 'laksana', 'november']",2,positif,positif,positif
844,"['komisi', 'pilih', 'provinsi', 'jawa', 'timur', 'kpu', 'jatim', 'hadir', 'serah', 'terima', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'serentak', 'kpu', 'kabupaten', 'probolinggo', 'kpu', 'kota', 'pasuruan']",1,positif,positif,positif
845,"['polda', 'jatim', 'madura', 'raya', 'daerah', 'merah', 'pilih', 'kepala', 'daerah', 'serentak', 'polda', 'jawa', 'timur', 'madura', 'raya', 'bangkal', 'pamekasan', 'sampang', 'sumenep', 'daerah', 'merah', 'pilih', 'serentak', 'via', 'beritajatimcom']",4,positif,positif,positif
846,"['korelasi', 'konsep', 'pierre', 'bourdieau', 'saing', 'kotak', 'kosong', 'pilih', 'kepala', 'daerah', 'jatim', 'fenomena', 'saing', 'kotak', 'kosong', 'pilih', 'kepala', 'daerah', 'alias', 'pilih', 'kepala', 'daerah', 'via', 'beritajatimcom']",-20,negatif,negatif,negatif
847,"['atensi', 'polda', 'jatim', 'pilih', 'kepala', 'daerah', 'serentak', 'kondusivitas', 'aman', 'tertib', 'masyarakat', 'aman', 'tertib', 'masyarakat', 'atensi', 'polda', 'jawa', 'timur', 'laksana', 'pilih', 'kepala', 'daerah', 'via', 'beritajatimcom']",7,positif,negatif,positif
848,"['gp', 'ansor', 'jatim', 'tolak', 'kampanye', 'hitam', 'seru', 'kader', 'jaga', 'netralitas', 'aman', 'tertib', 'masyarakat', 'pilih', 'kepala', 'daerah']",-6,negatif,negatif,negatif
849,"['cooling', 'system', 'pilih', 'kepala', 'daerah', 'polda', 'jatim', 'gelar', 'fgd', 'influencer', 'jawa', 'timur']",0,netral,positif,netral
850,"['polsek', 'balong', 'laksana', 'aman', 'kunjung', 'calon', 'gubernur', 'jatim', 'tri', 'rismaharini', 'calon', 'bupati', 'ponorogo', 'sugiri', 'sancoko', 'pasar', 'balong', 'program', 'aman', 'bentuk', 'komitmen', 'polres', 'ponorogo', 'dukung', 'sukses', 'pilih', 'kepala', 'daerah']",9,positif,positif,positif
851,"['elektabilitas', 'khofifah', 'suara', 'nu', 'survei', 'paslon', 'pilih', 'kepala', 'daerah', 'jatim', 'baru', 'kans', 'luluk', 'risma', 'tribunkaltim']",-1,negatif,negatif,negatif
852,"['masyarakat', 'milik', 'informasi', 'pilih', 'kepala', 'daerah', 'serentak', 'utuh', 'sah', 'hak', 'pilih', 'rabu', 'november']",-1,negatif,negatif,negatif
853,"['nur', 'salam', 'papar', 'ajak', 'influencer', 'informasi', 'milu', 'demokrasi', 'utama', 'laksana', 'pilih', 'kepala', 'daerah', 'informasi', 'akses', 'website', 'media', 'sosial', 'kpu', 'provinsi', 'jawa', 'timur']",0,netral,positif,netral
854,"['divisi', 'sosdiklih', 'parmas', 'kpu', 'provinsi', 'jawa', 'timur', 'nur', 'salam', 'narasumber', 'fgd', 'dirintelkam', 'polda', 'jawa', 'timur', 'rangka', 'cooling', 'sistem', 'pilih', 'kepala', 'daerah', 'serentak']",-3,negatif,negatif,positif
855,"['jajar', 'kpu', 'kabupaten', 'kota', 'hentihentinya', 'jalin', 'komunikasi', 'tim', 'pasang', 'calon', 'paslon', 'koordinasi', 'kait', 'laksana', 'kampanye', 'pilih', 'kepala', 'daerah', 'serentak']",3,positif,positif,positif
